"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg"
2009,"Total",11,0,0,3,0,0,4,1,3,3,8,9,8,15,9,9,15,98,"Taranaki"
2010,"Male",1,0,1,0,0,0,1,2,3,3,2,4,0,7,5,7,2,38,"Taranaki"
2010,"Female",6,0,0,0,0,2,0,0,1,0,1,7,5,6,4,4,14,50,"Taranaki"
2010,"Total",7,0,1,0,0,2,1,2,4,3,3,11,5,13,9,11,16,88,"Taranaki"
2011,"Male",6,0,0,0,1,0,0,1,1,2,4,6,8,7,8,3,8,55,"Taranaki"
2011,"Female",3,0,0,0,0,0,1,0,0,2,1,3,8,3,3,6,7,37,"Taranaki"
2011,"Total",9,0,0,0,1,0,1,1,1,4,5,9,16,10,11,9,15,92,"Taranaki"
2012,"Male",4,0,0,3,1,3,0,0,0,3,3,6,6,3,2,11,9,54,"Taranaki"
2012,"Female",2,0,0,0,0,1,1,0,0,3,7,4,3,1,5,5,6,38,"Taranaki"
2012,"Total",6,0,0,3,1,4,1,0,0,6,10,10,9,4,7,16,15,92,"Taranaki"
2013,"Male",5,0,0,1,0,0,1,2,0,4,3,7,3,6,4,10,8,54,"Taranaki"
2013,"Female",3,0,0,0,0,0,0,0,0,1,5,3,2,5,6,3,9,37,"Taranaki"
2013,"Total",8,0,0,1,0,0,1,2,0,5,8,10,5,11,10,13,17,91,"Taranaki"
2006,"Male",6,0,1,4,1,1,2,4,1,9,9,11,6,18,16,13,12,114,"Manawatu-Wanganui"
2006,"Female",9,1,0,3,0,2,1,2,2,6,5,7,9,14,15,9,17,102,"Manawatu-Wanganui"
2006,"Total",15,1,1,7,1,3,3,6,3,15,14,18,15,32,31,22,29,216,"Manawatu-Wanganui"
2007,"Male",11,1,0,3,5,4,9,6,0,4,12,6,11,11,15,11,11,120,"Manawatu-Wanganui"
2007,"Female",8,1,1,1,1,0,2,3,5,3,9,7,11,8,9,14,15,98,"Manawatu-Wanganui"
2007,"Total",19,2,1,4,6,4,11,9,5,7,21,13,22,19,24,25,26,218,"Manawatu-Wanganui"
2008,"Male",15,0,0,4,4,2,2,3,6,4,7,8,15,13,12,16,17,128,"Manawatu-Wanganui"
2008,"Female",8,0,1,2,2,2,0,4,3,2,6,7,12,17,16,14,11,107,"Manawatu-Wanganui"
2008,"Total",23,0,1,6,6,4,2,7,9,6,13,15,27,30,28,30,28,235,"Manawatu-Wanganui"
2009,"Male",13,1,3,2,3,3,1,4,8,7,11,15,9,10,18,11,15,134,"Manawatu-Wanganui"
2009,"Female",8,1,2,2,3,4,1,1,5,5,8,4,8,12,8,14,23,109,"Manawatu-Wanganui"
2009,"Total",21,2,5,4,6,7,2,5,13,12,19,19,17,22,26,25,38,243,"Manawatu-Wanganui"
2010,"Male",10,1,0,3,5,2,2,5,8,9,9,8,14,13,17,11,11,128,"Manawatu-Wanganui"
2010,"Female",11,0,0,2,2,2,2,4,3,7,11,3,9,10,12,17,14,109,"Manawatu-Wanganui"
2010,"Total",21,1,0,5,7,4,4,9,11,16,20,11,23,23,29,28,25,237,"Manawatu-Wanganui"
2011,"Male",6,0,2,4,2,5,1,2,3,4,6,9,7,11,20,13,15,110,"Manawatu-Wanganui"
2011,"Female",14,0,1,2,1,0,2,3,2,4,6,7,12,14,12,17,28,125,"Manawatu-Wanganui"
2011,"Total",20,0,3,6,3,5,3,5,5,8,12,16,19,25,32,30,43,235,"Manawatu-Wanganui"
2012,"Male",9,1,3,3,2,3,3,2,5,7,12,14,8,8,18,15,24,137,"Manawatu-Wanganui"
2012,"Female",17,0,1,0,1,0,0,0,4,8,13,15,17,13,16,13,21,139,"Manawatu-Wanganui"
2012,"Total",26,1,4,3,3,3,3,2,9,15,25,29,25,21,34,28,45,276,"Manawatu-Wanganui"
2013,"Male",9,1,0,3,4,4,3,2,6,11,11,10,21,5,16,18,20,144,"Manawatu-Wanganui"
2013,"Female",4,0,0,2,0,3,2,2,3,2,7,10,12,10,10,15,22,104,"Manawatu-Wanganui"
2013,"Total",13,1,0,5,4,7,5,4,9,13,18,20,33,15,26,33,42,248,"Manawatu-Wanganui"
2006,"Male",16,0,0,2,0,0,2,6,4,4,11,15,18,8,5,9,9,109,"Wellington"
2006,"Female",5,0,2,3,1,0,1,1,2,5,5,7,2,12,13,12,16,87,"Wellington"
2006,"Total",21,0,2,5,1,0,3,7,6,9,16,22,20,20,18,21,25,196,"Wellington"
2007,"Male",17,0,0,3,1,4,1,3,2,9,9,14,11,14,17,11,6,122,"Wellington"
2007,"Female",13,0,0,2,3,0,2,1,5,5,5,7,2,14,7,7,16,89,"Wellington"
2007,"Total",30,0,0,5,4,4,3,4,7,14,14,21,13,28,24,18,22,211,"Wellington"
2008,"Male",13,0,1,1,2,0,3,1,5,10,8,15,9,13,13,5,7,106,"Wellington"
2008,"Female",17,1,0,2,2,0,2,3,4,14,9,9,7,16,13,5,14,118,"Wellington"
2008,"Total",30,1,1,3,4,0,5,4,9,24,17,24,16,29,26,10,21,224,"Wellington"
2009,"Male",18,0,0,1,3,2,1,2,3,9,5,6,14,16,15,13,7,115,"Wellington"
2009,"Female",18,0,0,3,1,1,1,1,4,8,5,7,8,10,11,11,23,112,"Wellington"
2009,"Total",36,0,0,4,4,3,2,3,7,17,10,13,22,26,26,24,30,227,"Wellington"
2010,"Male",18,0,0,5,3,2,0,2,7,6,6,5,11,13,15,8,7,108,"Wellington"
2010,"Female",9,0,0,2,0,1,4,1,3,3,5,7,15,10,10,15,16,101,"Wellington"
